iter	Logloss
0	0.6496079271
1	0.5997443332
2	0.5660623985
3	0.5378394138
4	0.5056581178
5	0.47850322
6	0.4589602333
7	0.4338654847
8	0.4146731126
9	0.3955515112
10	0.3779393991
11	0.360902936
12	0.3478287397
13	0.338680538
14	0.3274731286
15	0.3222336865
16	0.3129239498
17	0.3069906118
18	0.3000328868
19	0.2929273402
20	0.2851683696
21	0.2777228474
22	0.272634069
23	0.2646582107
24	0.2581560559
25	0.2541047217
26	0.2485970174
27	0.2443684565
28	0.2387807439
29	0.2381545726
30	0.2351691601
31	0.2307179308
32	0.2256456218
33	0.221927034
34	0.221086489
35	0.2190110494
36	0.2154024963
37	0.2122068985
38	0.2091104675
39	0.2056442856
40	0.2028624199
41	0.1990437176
42	0.196398608
43	0.1934960516
44	0.1904586873
45	0.1879882072
46	0.1850138641
47	0.1824516127
48	0.1788065085
49	0.1768705941
50	0.1752535183
51	0.1726883987
52	0.1697259254
53	0.1675686869
54	0.1654180577
55	0.162385396
56	0.1603603523
57	0.1575983933
58	0.1541018214
59	0.1535015328
60	0.1512281179
61	0.1494272634
62	0.1469401349
63	0.1450653737
64	0.143553753
65	0.1415457556
66	0.1393524867
67	0.137071068
68	0.1356206626
69	0.1343924239
70	0.1324734506
71	0.1303924545
72	0.1285442327
73	0.125929244
74	0.1246029931
75	0.1229393191
76	0.1209024047
77	0.1199753394
78	0.118317107
79	0.1164704578
80	0.1153089031
81	0.1145982476
82	0.1132387686
83	0.1121195609
84	0.1110833334
85	0.1095304949
86	0.1082939405
87	0.1072060412
88	0.1063193616
89	0.1049076216
90	0.1047704206
91	0.1037604883
92	0.1031013528
93	0.1022663811
94	0.1011593916
95	0.1002133729
96	0.09932151609
97	0.09858815155
98	0.09800416124
99	0.09659865142
100	0.0957250089
101	0.09488170303
102	0.0939411436
103	0.09291070858
104	0.09199785093
105	0.09061552659
106	0.08981138437
107	0.08894988135
108	0.08739760933
109	0.08626627936
110	0.08497554216
111	0.08405415637
112	0.08271714947
113	0.08210801506
114	0.08134539305
115	0.08061622164
116	0.07962160072
117	0.07885332804
118	0.07787334352
119	0.07763049828
120	0.0767835468
121	0.07610601798
122	0.07559096243
123	0.07484061098
124	0.07414874111
125	0.07333903147
126	0.07284826016
127	0.0720536033
128	0.07137927848
129	0.07056297353
130	0.06998130205
131	0.06914913847
132	0.06864111511
133	0.06828713416
134	0.06748793321
135	0.06705013668
136	0.06635387385
137	0.06580158196
138	0.06488195196
139	0.06440123047
140	0.06374028128
141	0.06325537957
142	0.06279977276
143	0.06246311873
144	0.06210697413
145	0.06152499112
146	0.06090713062
147	0.06047163241
148	0.05998542602
149	0.05959337474
150	0.05936835897
151	0.05888603088
152	0.05886043993
153	0.05849245247
154	0.05822070993
155	0.05778210308
156	0.05722537887
157	0.05657573678
158	0.05616540342
159	0.05564184613
160	0.05494430813
161	0.05444997082
162	0.05408033404
163	0.05379322342
164	0.05328478414
165	0.05293663874
166	0.05253474887
167	0.05221519354
168	0.0516565334
169	0.05112583029
170	0.05083556032
171	0.05048570856
172	0.05017607357
173	0.04983939331
174	0.04951111523
175	0.0489460521
176	0.04847384296
177	0.04821302582
178	0.04792669258
179	0.04753292366
180	0.04718776942
181	0.04673680955
182	0.04632476043
183	0.0460976142
184	0.04578195699
185	0.0455557144
186	0.04516573592
187	0.04468079677
188	0.0445161734
189	0.04412550724
190	0.04386884225
191	0.043557072
192	0.04321639004
193	0.04310892558
194	0.04273226481
195	0.04239391793
196	0.04206385628
197	0.04178821304
198	0.04147319443
199	0.04116251255
